"search-number","evaluation","evals-requested-so-far","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","avoid_seed_control?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","1538","1551","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","0.8","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","-0.19999999999999996","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.5","3","1","false","true","""-1163916660""","4.997964010360899","4.997964010360899","4.997964010360899","0","4.997964010360899"
"1","1539","1551","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","0.8","""uniform""","""deterministic-normal""","30","-0.09999999999999998","0.9","""normal""","-0.19999999999999996","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.5","3","1","false","true","""-1223946649""","8.994269083979487","8.994269083979487","8.994269083979487","0","8.994269083979487"
"1","1540","1554","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","-0.09999999999999998","0.4","""normal""","0.10000000000000009","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.40000000000000013","false","false","""146361401""","209.999788021284","209.999788021284","209.999788021284","0","209.999788021284"
"1","1541","1554","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","-0.09999999999999998","0.4","""normal""","0.10000000000000009","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.40000000000000013","false","false","""-656044264""","231.9998783607046","231.9998783607046","231.9998783607046","0","231.9998783607046"
"1","1542","1554","1000","1","""HK""","0.060000000000000005","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","1","""uniform""","""deterministic-normal""","20","-0.09999999999999998","0.4","""normal""","0.10000000000000009","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.40000000000000013","false","false","""963763826""","239.99999312725276","239.99999312725276","239.99999312725276","0","239.99999312725276"
"1","1543","1557","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","2","0.30000000000000004","0.7000000000000002","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","1","false","true","""-361416547""","115.9999953909783","115.9999953909783","115.9999953909783","0","115.9999953909783"
"1","1544","1557","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","2","0.30000000000000004","0.7000000000000002","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","1","false","true","""-1675972156""","106.99995963558298","106.99995963558298","106.99995963558298","0","106.99995963558298"
"1","1545","1557","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","2","0.30000000000000004","0.7000000000000002","""uniform""","""deterministic-normal""","15","0.10000000000000009","0.5","""normal""","-0.29999999999999993","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","1","false","true","""1033446382""","154.99990021633508","154.99990021633508","154.99990021633508","0","154.99990021633508"
"1","1546","1560","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.20000000000000018","0.8","""uniform""","""deterministic-normal""","25","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","7","0.8","true","true","""-1917457302""","259.99997178147","259.99997178147","259.99997178147","0","259.99997178147"
"1","1547","1560","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.20000000000000018","0.8","""uniform""","""deterministic-normal""","25","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","7","0.8","true","true","""1107884734""","316.9996612301584","316.9996612301584","316.9996612301584","0","316.9996612301584"
"1","1548","1560","1000","1","""HK""","0.04","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.20000000000000018","0.8","""uniform""","""deterministic-normal""","25","0.20000000000000018","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","7","0.8","true","true","""-1520624598""","285.99966943333146","285.99966943333146","285.99966943333146","0","285.99966943333146"
"1","1549","1563","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","0.10000000000000009","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.7000000000000002","false","true","""809562560""","122.99999983780577","122.99999983780577","122.99999983780577","0","122.99999983780577"
"1","1550","1563","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","0.10000000000000009","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.7000000000000002","false","true","""-1678774109""","111.9999043873263","111.9999043873263","111.9999043873263","0","111.9999043873263"
"1","1551","1563","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.2","""Scale-free""","3","0","1","""uniform""","""deterministic-normal""","30","0","0.5","""normal""","0.10000000000000009","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.7000000000000002","false","true","""-170027869""","119.99983287558362","119.99983287558362","119.99983287558362","0","119.99983287558362"
"1","1552","1566","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0.30000000000000004","0.6000000000000001","""normal""","0","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","2","0.7000000000000002","true","true","""-793739633""","83.99952217635338","83.99952217635338","83.99952217635338","0","83.99952217635338"
"1","1553","1566","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0.30000000000000004","0.6000000000000001","""normal""","0","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","2","0.7000000000000002","true","true","""1668501016""","106.99979815849633","106.99979815849633","106.99979815849633","0","106.99979815849633"
"1","1554","1566","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0.30000000000000004","0.6000000000000001","""normal""","0","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","2","0.7000000000000002","true","true","""1378948984""","185.99985215871888","185.99985215871888","185.99985215871888","0","185.99985215871888"
"1","1555","1569","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.20000000000000018","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.5","true","true","""-1863969459""","205.99995758335274","205.99995758335274","205.99995758335274","0","205.99995758335274"
"1","1556","1569","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.20000000000000018","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.5","true","true","""622626777""","286.9998890062221","286.9998890062221","286.9998890062221","0","286.9998890062221"
"1","1557","1569","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.20000000000000018","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","0","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.8","6","0.5","true","true","""507654747""","242.9998807993544","242.9998807993544","242.9998807993544","0","242.9998807993544"
"1","1558","1572","1000","1","""HK""","0.09","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","1","""normal""","0.10000000000000009","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","true","""-1544641736""","213.9996962870853","213.9996962870853","213.9996962870853","0","213.9996962870853"
"1","1559","1572","1000","1","""HK""","0.09","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","1","""normal""","0.10000000000000009","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","true","""243440768""","172.99977378240615","172.99977378240615","172.99977378240615","0","172.99977378240615"
"1","1560","1572","1000","1","""HK""","0.09","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.30000000000000004","1","""uniform""","""deterministic-normal""","30","-0.09999999999999998","1","""normal""","0.10000000000000009","0.5","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.5","2","1","false","true","""-243405964""","181.99985031518628","181.99985031518628","181.99985031518628","0","181.99985031518628"
"1","1561","1575","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","1","""normal""","-0.29999999999999993","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.2","1","1","true","false","""311933582""","59.99999964023724","59.99999964023724","59.99999964023724","0","59.99999964023724"
"1","1562","1575","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","1","""normal""","-0.29999999999999993","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.2","1","1","true","false","""958778710""","9.999743288866686","9.999743288866686","9.999743288866686","0","9.999743288866686"
"1","1563","1575","1000","1","""HK""","0.05","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0.30000000000000004","1","""uniform""","""deterministic-normal""","15","0.20000000000000018","1","""normal""","-0.29999999999999993","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.2","1","1","true","false","""1320969744""","58.99985803603412","58.99985803603412","58.99985803603412","0","58.99985803603412"
"1","1564","1578","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.9000000000000001","false","true","""620183676""","162.99918585507572","162.99918585507572","162.99918585507572","0","162.99918585507572"
"1","1565","1578","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0.1","""Scale-free""","1","0.10000000000000009","0.9000000000000001","""uniform""","""deterministic-normal""","20","0","0.5","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","0","0.9000000000000001","false","true","""1351772826""","177.99961603621887","177.99961603621887","177.99961603621887","0","177.99961603621887"
